Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
2279,Truman,David McCullough,"McCullough, David",,"=""0671869205""","=""9780671869205""",0,4.16,Simon  Schuster,Paperback,1120,1993,1992,,2018/11/01,to-read,to-read (#238),to-read,,,,0,0
38385947,The Soul of America: The Battle for Our Better Angels,Jon Meacham,"Meacham, Jon",,"=""039958983X""","=""""",0,4.26,Random House,Kindle Edition,372,2018,2018,,2018/11/01,to-read,to-read (#237),to-read,,,,0,0
827685,Up from Slavery,Booker T. Washington,"Washington, Booker T.",Ishmael Reed,"=""0451527542""","=""9780451527547""",4,4.11,Penguin Books,Paperback,224,2000,1900,2018/10/26,2018/10/10,audiobook,audiobook (#20),read,,,,1,0
17568801,Zealot: The Life and Times of Jesus of Nazareth,Reza Aslan,"Aslan, Reza",,"=""140006922X""","=""9781400069224""",0,3.86,Random House,Hardcover,296,2013,2013,,2018/10/13,to-read,to-read (#236),to-read,,,,0,0
35068512,Holy Envy: Finding God in the Faith of Others,Barbara Brown Taylor,"Taylor, Barbara Brown",,"=""0062406582""","=""9780062406583""",0,4.39,HarperOne,ebook,256,2019,2019,,2018/10/10,to-read,to-read (#235),to-read,,,,0,0
39674332,It Doesn't Have to be Crazy at Work,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0062874799""","=""9780062874795""",0,4.01,Harper Business,Kindle Edition,227,2018,2018,,2018/10/09,to-read,to-read (#234),to-read,,,,0,0
227571,Peace Like a River,Leif Enger,"Enger, Leif",,"=""0802139256""","=""9780802139252""",0,4.02,Grove Pr,Paperback,312,2001,2001,,2018/10/09,to-read,to-read (#233),to-read,,,,0,0
4956232,The Orthodox Heretic And Other Impossible Tales,Peter Rollins,"Rollins, Peter",,"=""1557256349""","=""9781557256348""",0,4.23,Paraclete Press,Hardcover,184,2009,2009,,2018/10/08,to-read,to-read (#232),to-read,,,,0,0
2769844,The Fidelity of Betrayal: Towards a Church Beyond Belief,Peter Rollins,"Rollins, Peter",,"=""1557255601""","=""9781557255600""",0,4.16,Paraclete Press,Paperback,196,2008,2008,,2018/10/08,to-read,to-read (#231),to-read,,,,0,0
170169,How (Not) to Speak of God: Marks of the Emerging Church,Peter Rollins,"Rollins, Peter",,"=""1557255059""","=""9781557255051""",0,4.12,Paraclete Press,Paperback,144,2006,2006,,2018/10/08,to-read,to-read (#230),to-read,,,,0,0
11951583,"Insurrection: To Believe Is Human To Doubt, Divine",Peter Rollins,"Rollins, Peter",,"=""1451609000""","=""9781451609004""",0,4.11,Howard Books,Paperback,185,2011,2011,,2018/10/08,to-read,to-read (#229),to-read,,,,0,0
19405715,The Idolatry of God: Breaking Our Addiction to Certainty and Satisfaction,Peter Rollins,"Rollins, Peter",,"=""1451609035""","=""9781451609035""",5,3.96,Howard Books,Kindle Edition,241,2013,2015,2018/10/08,2016/12/07,,,read,,,,1,0
10799,A Farewell to Arms,Ernest Hemingway,"Hemingway, Ernest",,"=""0099910101""","=""9780099910107""",0,3.82,Arrow Books,Paperback,293,2004,1929,,2018/10/08,to-read,to-read (#228),to-read,,,,0,0
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, Rex Gibson, Israel Gollancz, Henry Norman Hudson, L.A. Sherman, Max J. Herzberg","=""0521618746""","=""9780521618748""",0,4.02,Cambridge University Press,Paperback,289,2005,1601,,2018/10/02,to-read,to-read (#227),to-read,,,,0,0
23213673,Telling the Truth,Frederick Buechner,"Buechner, Frederick",,"=""0061973785""","=""9780061973789""",0,4.33,HarperCollins e-books,Kindle Edition,0,2010,1977,,2017/04/07,to-read,to-read (#122),to-read,,,,0,0
1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""0756404738""","=""9780756404734""",0,4.55,DAW Books,Hardcover,994,2011,2011,,2016/07/06,"to-read, series-to-continue","to-read (#74), series-to-continue (#1)",to-read,,,,0,0
190372,The Last Samurai,Helen DeWitt,"DeWitt, Helen",,"=""0786887001""","=""9780786887002""",0,4.11,Miramax,Paperback,544,2002,2000,,2018/09/21,to-read,to-read (#226),to-read,,,,0,0
30135182,A Brief History of Everyone Who Ever Lived: The Stories in Our Genes,Adam Rutherford,"Rutherford, Adam",,"=""0297609378""","=""9780297609377""",0,4.03,Weidenfeld & Nicolson,Hardcover,419,2016,2016,,2018/09/19,to-read,to-read (#225),to-read,,,,0,0
110763,The Gnostic Gospels,Elaine Pagels,"Pagels, Elaine",,"=""0679724532""","=""9780679724537""",0,3.94,Vintage,Paperback,218,1989,1979,,2018/09/15,to-read,to-read (#224),to-read,,,,0,0
386559,Beyond Belief: The Secret Gospel of Thomas,Elaine Pagels,"Pagels, Elaine",,"=""0375501568""","=""9780375501562""",0,3.92,Random House (NYC),Hardcover,272,2003,2003,,2018/09/15,to-read,to-read (#223),to-read,,,,0,0
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684830493""","=""9780684830490""",4,3.81,Scribner,Hardcover,96,1996,1952,2018/09/10,2018/08/27,,,read,,,,1,0
157466,The Supper of the Lamb: A Culinary Reflection (Modern Library Food),Robert Farrar Capon,"Capon, Robert Farrar",Deborah Madison,"=""0375760563""","=""9780375760563""",0,4.48,Modern Library,Paperback,284,2002,1989,,2018/08/30,to-read,to-read (#222),to-read,,,,0,0
22929518,Give Us the Ballot: The Modern Struggle for Voting Rights in America,Ari Berman,"Berman, Ari",,"=""0374158274""","=""9780374158279""",0,4.39,"Farrar, Straus and Giroux",Hardcover,384,2015,2015,,2018/08/26,to-read,to-read (#221),to-read,,,,0,0
19089,Middlemarch,George Eliot,"Eliot, George",Michel Faber,"=""0451529170""","=""9780451529176""",0,4.03,Signet,Mass Market Paperback,912,2003,1872,,2018/08/25,to-read,to-read (#220),to-read,,,,0,0
41150906,The Order of Time,Carlo Rovelli,"Rovelli, Carlo",,"=""""","=""""",0,4.13,Penguin,Paperback,240,2018,2017,,2018/08/25,to-read,to-read (#219),to-read,,,,0,0
16248196,The Art of Thinking Clearly,Rolf Dobelli,"Dobelli, Rolf",,"=""0062219685""","=""9780062219688""",0,3.85,Harper,Hardcover,384,2013,2011,,2018/08/25,to-read,to-read (#218),to-read,,,,0,0
67896,Tao Te Ching,Lao Tzu,"Tzu, Lao","Gia-Fu Feng, Jane English, Jacob Needleman, Toinette Lippe, Claudio Lamparelli","=""0679724346""","=""9780679724346""",5,4.29,Vintage,Paperback,107,1989,-350,2018/08/20,2017/08/10,,,read,,,,1,0
21432382,"Echopraxia (Firefall, #2)",Peter Watts,"Watts, Peter",,"=""""","=""""",2,3.84,Tor Books,Kindle Edition,384,2014,2014,2018/08/20,2018/07/30,,,read,,,,1,0
36505519,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",4,4.12,RosettaBooks,Kindle Edition,256,2012,1973,2018/08/06,2017/12/16,,,read,,,,1,0
464260,The Fire Next Time,James Baldwin,"Baldwin, James",,"=""067974472X""","=""9780679744726""",0,4.55,Vintage,Paperback,106,1992,1963,,2018/08/02,to-read,to-read (#217),to-read,,,,0,0
8699986,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",2,4.15,RosettaBooks,Kindle Edition,306,2010,1963,2018/08/02,2018/05/29,,,read,,,,1,0
318742,The Souls of Black Folk,W.E.B. Du Bois,"Bois, W.E.B. Du","Donald B. Gibson, Monica W. Elbert","=""""","=""""",5,4.31,Penguin Classics,Paperback,288,1996,1903,2018/06/14,2018/05/08,"audiobook, favorites","audiobook (#19), favorites (#10)",read,"This beautiful book, written in 1903, is about race and America. It is a collection of essays; some history, some critique, some stories, some journals. They are gathered together to form a comprehensive picture of life for the African American at the turn of the 20th century. It’s author, W.E.B. De Bois was an American sociologist, historian, civil rights activist, Pan-Africanist, author, writer and editor.<br/><br/>Reading this book shook me and, more than once, left me speechless. However, this book is not a shocking book, full of the horrors of racism and America’s dark past. What shook me was the shear strength of character, integrity and humanity of De Bois. His prose is elegant, his observations keen and balanced, his conclusions measured, his stance humble. However, he is not passive, not content with the status quo and not very interested with sacrificial compromise.<br/><br/><blockquote>After the Egyptian and Indian, the Greek and Roman, the Teuton and Mongolian, the Negro is a sort of seventh son, born with a veil, and gifted with second-sight in this American world,—a world which yields him no true self-consciousness, but only lets him see himself through the revelation of the other world. It is a peculiar sensation, this double-consciousness, this sense of always looking at one’s self through the eyes of others, of measuring one by the tape of a world that looks on in amused contempt and pity. One ever feels his two-ness,—an American, a Negro… two thoughts, two unreconciled strivings; two warring ideals in one dark body, whose dogged strength alone keeps it from being torn asunder.<br/><br/>The history of the American Negro is the history of this strife, — this longing to attain self-conscious manhood, to merge his double self into a better and truer self.</blockquote><br/><br/>Du Bois has much and more to say about race in America over 100 years later. Similar to Between the world and me, it builds an unshakable picture of life for people of color in the United States. DuBois describes the internal mindset and self image that has developed in a culture with the baggage America has with race. This clearer understanding forced me to wrestle with my own self image and and acknowledge the role being white plays in my understanding of the world. That is why I find this book so important. Genuine opportunities for personal insight as a result of the lived perspective of another person are a gift. I am extremely thankful for the gift that I found in this book.<br/><br/>Originally published on <a href=""https://mcmanus.io/2018/book-review-the-souls-of-black-folk-by-web-debois"">mcmanus.io</a>",,,1,0
14572,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,"Hanh, Thich Nhat","Dalai Lama XIV, Arnold Kotler","=""0553351397""","=""9780553351392""",5,4.31,Bantam,Paperback,134,1992,1992,2018/05/01,2017/08/10,audiobook,audiobook (#18),read,"This is the second book I’ve read by Hạnh, the first being Living Buddha, Living Christ. To those unfamiliar, Hạnh is a buddhist monk from Vietnam. He became a well known peace activist during the Vietnam work[1]. During that time, he worked with the likes of Martin Luther King Jr[2] and Thomas Merton[3].<br/><br/>I have been deeply affected by King and Merton, which is what piqued my interest in Hạnh. I’ve also grown in respect for many of the tenants of Buddhism that I’ve come to understand. Yet, I want to be clear upfront, I read Hahn as a Christian, looking to grow further in my Christian faith. I do so not adversarially, looking for weaknesses or contradictions. I do so out of a posture of hopeful admiration. Trusting that all truth is God’s truth. Believing that my faith, and the tradition it has grown out of, has a limited perspective, constrained by culture and history. Searching for perspectives that will challenge me to reconsider my assumptions.<br/><br/><blockquote>Walk as if you are kissing the Earth with your feet.</blockquote><br/><br/>This book is a gentle and charming walk through the principles of mindfulness, inter-being (how everything is connected) and living non-violently. It is an exploration in how “right” living will lead to “right” thinking. Orthopraxy to Orthodoxy for you christian nerds. I find that much of what Hạnh discusses can be fully integrated into christian beliefs. In fact, it has been instrumental for me in maintaining many of them. This is because so much of it focuses on practical, tangible actions. Stop, breathe, let go. There is no special prayer to say, no confused expectation of whether it will be answered. Just breathing. Sitting. Acknowledging your emotions and letting go of them.<br/><br/>This may have been obvious to you, but I always considered prayer an active, internal speaking of words . It’s been through the words of Hahn and monks of many other traditions that the view has changed. I’ve learned that prayer is broader, subtler and much quieter than I ever realized it could be. To sit still and silent, with my heart bent towards the love of the father, is as “spiritual” and important as saying the Lords prayer. The Hebrew word for the Holy Spirit is ruach, which translates to “air in motion”, or simply, breath. To focus on my breath is to connect with the Holy Spirit. These practices have shifted my faith from being one of the head to one of the heart.<br/><br/>Please, consider giving this short book a read. The language may seem flowery or indirect if you’re unfamiliar, but stick with it. They all work together to build a cohesive pattern of thought that is worth internalizing.<br/><br/>Footnotes and interesting links<br/>1: Wikipedia Article on Hạnh<br/>2: Nomination of Thich Nhat Hanh for the Nobel Peace Prize By Martin Luther King, Jr., 25 January 1967<br/>3: “Nhat Hanh is my Brother” by Thomas Merton<br/>The Fourteen Mindfulness Trainings of the Order of Interbeing<br/><br/>Originally published on <a href=""https://mcmanus.io/2018/book-review-peace-is-every-step-by-thich-nhat-hanh"">mcmanus.io</a>",,,1,0
20136524,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""""","=""""",0,4.01,HarperCollins e-books,ebook,340,2010,2005,,2018/07/30,to-read,to-read (#216),to-read,,,,0,0
11097712,"The Caves of Steel (Robot, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0307792412""","=""9780307792419""",0,4.19,Spectra,Kindle Edition,271,2011,1953,,2018/07/30,to-read,to-read (#215),to-read,,,,0,0
23418947,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,"Stevenson, Bryan",,"=""""","=""""",5,4.63,Spiegel & Grau,ebook,352,2014,2014,2018/04/06,2017/02/19,favorites,favorites (#13),read,"Just Mercy is an autobiography of Bryan Stevenson, a criminal justice lawyer who founded the Equal Justice Initiative. As he explained it to Rosa Parks, the EJI is:<br/><br/><blockquote>Well, I have a law project called the Equal Justice Initiative, and we’re trying to help people on death row. We’re trying to stop the death penalty, actually. We’re trying to do something about prison conditions and excessive punishment. We want to free people who’ve been wrongly convicted. We want to end unfair sentences in criminal cases and stop racial bias in criminal justice. We’re trying to help the poor and do something about indigent defense and the fact that people don’t get the legal help they need. We’re trying to help people who are mentally ill. We’re trying to stop them from putting children in adult jails and prisons. We’re trying to do something about poverty and the hopelessness that dominates poor communities.</blockquote><br/><br/>In this book, he tells the stories of the people he has helped over the course of his career. Innocent men and men with mental disabilities put on death row. Women wrongfully imprisoned. Children tried and imprisoned as adults. These are just a few.<br/><br/><blockquote>In their broken state, they were judged and condemned by people whose commitment to fairness had been broken by cynicism, hopelessness, and prejudice.</blockquote><br/><br/>I will not lie, this book is a very hard read. At times, I found myself crying with a heart full of sadness and anger. I’m talking shoulder shaking sloppy crying. Yet, I also found myself shedding tears of hope, found in a new understanding of the profound connectedness of our humanity. This book left me a mess and I would not have it any other way. Profound joy and hope cannot be experienced without earth shaking sorrow and despair. Bryan gives you many stories that, if left on their own, would lead you to despair. But every one is accompanied by his tireless compassion, unshakable desire for justice and deep well of mercy. It’s in the juxtaposition that the book makes its most memorable and profound statements.<br/><br/><blockquote>I reflected on how mass imprisonment has littered the national landscape with carceral monuments of reckless and excessive punishment and ravaged communities with our hopeless willingness to condemn and discard the most vulnerable among us. I told the congregation that Walter’s case had taught me that the death penalty is not about whether people deserve to die for the crimes they commit. The real question of capital punishment in this country is, Do we deserve to kill?</blockquote><br/><br/>Originally published at https://mcmanus.io/2018/just-mercy-a-story-of-justice-and-redemption-by-bryan-stevenson",,,2,0
18907822,New Seeds of Contemplation,Thomas Merton,"Merton, Thomas",Sue Monk Kidd,"=""0811219658""","=""9780811219655""",5,4.26,New Directions,Kindle Edition,323,2007,1962,2018/07/30,2016/01/23,favorites,favorites (#9),read,,,,1,0
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",5,4.22,Crown,Paperback,544,2004,2003,2017/05/05,2016/12/01,"audiobook, favorites","audiobook (#12), favorites (#11)",read,,,,1,0
18512,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",5,4.58,Del Rey,Mass Market Paperback,404,2003,1955,2007/01/01,2016/01/05,favorites,favorites (#1),read,,,,2,0
15241,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",Peter S. Beagle,"=""0618346260""","=""9780618346264""",5,4.50,Houghton Mifflin,Paperback,322,1993,1954,2018/07/17,2018/07/08,,,read,,,,1,1
39286958,Measure What Matters,John Doerr,"Doerr, John",,"=""""","=""""",0,3.98,Penguin,Kindle Edition,299,2018,2017,,2018/07/16,to-read,to-read (#214),to-read,,,,0,0
6493208,The Immortal Life of Henrietta Lacks,Rebecca Skloot,"Skloot, Rebecca",,"=""1400052173""","=""9781400052172""",0,4.13,Crown Publishing Group,Hardcover,370,2010,2010,,2018/06/30,to-read,to-read (#213),to-read,,,,0,0
76401,Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,"Brown, Dee",,"=""0805066691""","=""9780805066692""",0,4.26,"Henry Holt and Company, LLC",Paperback,509,2001,1970,,2018/06/30,to-read,to-read (#212),to-read,,,,0,0
53343,On Writing Well: The Classic Guide to Writing Nonfiction,William Zinsser,"Zinsser, William",,"=""0060891548""","=""9780060891541""",0,4.24,Harper Perennial,Paperback,321,2006,1976,,2018/06/28,to-read,to-read (#211),to-read,,,,0,0
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.","Francis Ledoux, Maria Skibniewska","=""0618346252""","=""9780618346257""",5,4.40,Houghton Mifflin Harcourt,Paperback,398,2003,1954,,2014/06/15,,,read,,,,2,0
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""1857231384""","=""9781857231380""",0,3.85,Orbit,Paperback,467,1988,1987,,2018/06/15,to-read,to-read (#210),to-read,,,,0,0
97412,On the Shortness of Life: Life Is Long if You Know How to Use It (Penguin Great Ideas),Seneca,"Seneca, Seneca",C.D.N. Costa,"=""0143036327""","=""9780143036326""",0,4.17,Penguin Books,Paperback,106,2005,49,,2018/05/31,to-read,to-read (#209),to-read,,,,0,0
541132,"Punished by Rewards: The Trouble with Gold Stars, Incentive Plans, A's, Praise and Other Bribes",Alfie Kohn,"Kohn, Alfie",,"=""0395710901""","=""9780395710906""",0,4.17,Houghton Mifflin Harcourt,Paperback,398,1995,1993,,2018/05/31,to-read,to-read (#208),to-read,,,,0,0
66321,Finding Flow: The Psychology of Engagement with Everyday Life,Mihály Csíkszentmihályi,"Csíkszentmihályi, Mihály",,"=""0465024114""","=""9780465024117""",0,3.89,Basic Books,Paperback,181,1998,1995,,2018/05/31,to-read,to-read (#207),to-read,,,,0,0
9704856,The Origins of Political Order: From Prehuman Times to the French Revolution,Francis Fukuyama,"Fukuyama, Francis",,"=""0374227349""","=""9780374227340""",0,4.18,"Farrar, Straus and Giroux",Hardcover,585,2011,2011,,2018/05/31,to-read,to-read (#206),to-read,,,,0,0
6452796,Drive: The Surprising Truth About What Motivates Us,Daniel H. Pink,"Pink, Daniel H.",,"=""1594488843""","=""9781594488849""",0,3.95,Riverhead Books,Hardcover,242,2009,2009,,2018/05/31,to-read,to-read (#205),to-read,,,,0,0
4898,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,W. Chan Kim,"Kim, W. Chan",Renée Mauborgne,"=""1591396190""","=""9781591396192""",0,4.02,Harvard Business Review Press,Hardcover,240,2005,2004,,2018/05/31,to-read,to-read (#204),to-read,,,,0,0
35638058,Childhood's End,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",5,4.12,RosettaBooks ,Kindle Edition,226,2012,1953,2018/01/04,2015/02/11,,,read,"<blockquote>This was the moment when history held its breath, and the present sheared asunder from the past as an iceberg splits from its frozen, parent cliffs, and goes sailing out to sea in lonely pride.</blockquote><br/><br/>Perspective is a fickle thing. You can go about your days thinking you’re engaged with your life. That you’re working towards increasing in knowledge & understanding. Though you continue to hope to grow in depth and awareness, you feel like you’ve don’t a good job mining the depths of yourself and what it means to be human.<br/><br/>Then, as if a freight train has passed with in inches of your face, you are startled into awareness that you are nothing more than kid swimming in a back yard kiddie pool.<br/><br/>For me, Childhood’s End is the freight train and Arthur C. Clarke is the conductor.<br/><br/>To any fan of SciFi, the premise of this book is simple, it’s concepts familiar, and it’s characters relatable. However, it’s profoundly engaging and completely delightful. At some point you realize this book was written in 1953 and you’re hit by the train.<br/><br/>Clarke is a master.<br/><br/>I’ve had long, involved conversations with several people about this book. Each one about different aspects of it. Many about thoughts that seemed like throw-aways during the course of the story but had a depth that only revealed itself over time.<br/><br/>I will read this book again and probably very soon.",,,1,0
9592,Mother Night,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385334141""","=""9780385334143""",4,4.23,Dial Press,Paperback,282,1999,1961,2018/01/01,2018/05/27,,,read,"I attended a book swap party for a friend not long ago. I came home with this book. I’d never heard of it, but how could I not be interested in Vonnegut?<br/><br/>This short book is wonderful. It’s nothing like I expected and everything I could have hoped for. In it, you follow the story of Howard Campbell Jr, as told by himself while in prison for war crimes committed during World War II. The reality is, he was a double agent, working effectively towards both Nazi and American ends. <br/><br/><blockquote>The dismaying thing about the classic totalitarian mind is that any given gear, though mutilated, will have at its circumference unbroken sequences of teeth that are immaculately maintained, that are exquisitely machined. Hence the cuckoo clock in Hell—keeping perfect time for eight minutes and thirty-three seconds, jumping ahead fourteen minutes, keeping perfect time for six seconds, jumping ahead two seconds, keeping perfect time for two hours and one second, then jumping ahead a year. The missing teeth, of course, are simple, obvious truths, truths available and comprehensible even to ten-year-olds, in most cases. </blockquote><br/><br/>What caught me off guard, was how a book that touches on so many of the ugliest parts of war is so full of compassion. The cast of characters is comical. A Nazi/American double agent, an unrepentant white nationalist and anti-Semite, a woman who tries to take over the life of her sister, a Russian spy who abuses his best friend, a drunk, excommunicated priest, and more. All of them sad, broken and ugly but all treated with compassion by Vonnegut. None flatly evil. All conflicted, full of potential but broken by war. <br/><br/>",,,1,0
22699805,"The Colonel (Firefall, #1.5)",Peter Watts,"Watts, Peter",,"=""""","=""""",4,3.85,Tor Books,Kindle Edition,36,2014,2014,2018/05/29,2018/05/28,,,read,,,,1,0
30849320,Introduction to OKRs,Christina Wodtke,"Wodtke, Christina",,"=""1491960272""","=""9781491960271""",0,3.83,O'Reilly,ebook,37,2016,,2018/01/01,2018/05/19,,,read,,,,1,0
36529,Narrative of the Life of Frederick Douglass,Frederick Douglass,"Douglass, Frederick",,"=""1580495761""","=""9781580495769""",4,4.12,Prestwick House Inc.,Paperback,158,2004,1845,2018/05/07,2018/05/02,audiobook,audiobook (#17),read,,,,1,0
3040,Black Rednecks and White Liberals,Thomas Sowell,"Sowell, Thomas",,"=""1594030863""","=""9781594030864""",0,4.37,Encounter Books,Hardcover,372,2005,2005,,2017/12/19,to-read,to-read (#203),to-read,,,,0,0
7914507,Anathem,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",4,4.17,HarperCollins e-books,Kindle Edition,1010,2008,2008,2018/03/19,2016/01/05,,,read,"Have you ever read Neal Stephenson? Can you tell when someone is way smarter than you and that compels you to listen? Do you enjoy when you’re confronted with ideas that are so fascinating that you struggle to believe an individual mind came up with them? Does all of that compel you to actually *work* through reading a book to completion? Then this book is for you!<br/><br/>So far, I’ve only read Seveneves and Anathem by Stephenson. I also picked up Snow Crash but put it down for the same reasons I almost put down Anathem. I walk away from these experiences in awe of the mind that can articulate such complex ideas.<br/><br/><blockquote>Diax said something that is still very important to us, which is that you should not believe a thing only because you like to believe it. We call that ‘Diax’s Rake’ and sometimes we repeat it to ourselves as a reminder not to let subjective emotions cloud our judgment.</blockquote><br/><br/>Anathem is the story of a monk in a slightly different world than Earth. He lives in a monastery exactly as you would picture it, except it’s full of (mostly) non-religious scientists and mathematicians. There is a lot of history as to why they live this way. There is also a very compelling purpose to the plot of the story as well. The slow revelation of that is what makes this book so enjoyable.<br/><br/>I have to be honest though, this book was work. It’s a thousand pages. Not only that, its full of made up words. Full of them! I think I understand why Neal did this, but it still kills me. Saecular instead of Secular. Fraa instead of Monk. Concent instead of Monastery. There are HUNDREDS of these words. It takes about 200 pages to make the translation in your head without much work. (Here is a glossary you should use).<br/><br/>I’m a complete sci-fi nerd. I love big mind-bendy ideas, lots of details, lengthy explanations, long dialogs, and complete histories. This book would be an easy 5 stars in my mind if it wasn’t for the words. THE WORDS. If you have a tolerance for that, lean in and read the book. It’s awesome. If not, it’s ok. I’ll enjoy the book for you.<br/><br/>Originally published on https://mcmanus.io/2018/anathem-by-neal-stephenson",,,1,0
34214610,"What Is the Bible?: How an Ancient Library of Poems, Letters, and Stories Can Transform the Way You Think and Feel About Everything",Rob Bell,"Bell, Rob",,"=""""","=""""",4,4.31,HarperOne,Kindle Edition,303,2017,2017,2017/12/30,2017/10/18,,,read,"Rob Bell is excited about a lot of things, but what he is most excited about is the Bible. To those outside of the church there is the perception that the Bible is rigid and violent. Even those inside of the church have a complicated relationship with it. This book by Rob Bell is a breath of fresh air that tries to cast a vision of the Bible that is bright, hopeful, provocative, and inspiring.<br/><br/><blockquote>Why bother with such a strange, old book? Because it’s a book about them, then, that somehow speaks to you and me, here and now, and it can change the way you think and feel about everything.</blockquote><br/><br/>To those who are unfamiliar with Rob’s work, some back story is helpful. He was an evangelical pastor and author. He is a personality who at his very core is a pot stirrer. Like most interesting people who are doing worthwhile work, you will have an opinion about him. He became considered an outsider, and even a heretic, as a result of some of his writings. That hasn’t stopped him from continuing to explore what it means to be a Christian in the 21st century.<br/><br/>His work over the last several years has focused on speaking to those who are outside of the “Church.” It could be those who have never been in it or those who have left it. If you are a content Christian, Rob will seem dangerous to you. I do not think I can convince you otherwise. This book is for those that look at the Church and despair. For those that feel like the Church and the Bible has nothing to offer. For those who are a part of it, but struggle to make the pieces fit and find reason to stay.<br/><br/>In it he gives voice to many thoughts and emotions that I have experienced for years. Giving a clear voice to those emotions disarms them and lays the foundation to build on top of. The end result? After you get used to his quirky style of writing, his statements that seem a little over-the-top, and his weird sense of humor, you’re left with hope and excitement to continue onward.",,,1,0
